title;author;booklink;ratingscount;rating;genre1;genre2;genre3;genre4
A History of Secret Societies (Paperback);Arkon Daraul;https://goodreads.com/book/show/253205.A_History_of_Secret_Societies;216;3,41;History;Nonfiction;Occult;Reference
Desolation Mountain (Cork O'Connor, #17);William Kent Krueger;https://goodreads.com/book/show/37760346-desolation-mountain;2866;4,10;Mystery;Fiction;Thriller;Thriller
Past Tense (Jack Reacher, #23);Lee Child;https://goodreads.com/book/show/34019122-past-tense;30911;4,08;Thriller;Fiction;Mystery;Mystery
The Consuming Fire (The Interdependency, #2);John Scalzi;https://goodreads.com/book/show/34942741-the-consuming-fire;10327;4,24;Science Fiction;Fiction;Space;Space Opera
The Naked Capitalist (Paperback);W. Cleon Skousen;https://goodreads.com/book/show/599659.The_Naked_Capitalist;187;4,02;Politics;Nonfiction;History;Economics
Long Road to Mercy (Atlee Pine, #1);David Baldacci;https://goodreads.com/book/show/39088984-long-road-to-mercy;16574;3,91;Thriller;Fiction;Mystery;Suspense
Wolf Pack (Joe Pickett, #19);C.J. Box;https://goodreads.com/book/show/40873345-wolf-pack;5020;4,45;Mystery;Fiction;Thriller;Mystery
Run Away (Paperback);Harlan Coben;https://goodreads.com/book/show/44781614-run-away;14841;4,11;Mystery;Thriller;Fiction;Thriller
You are Being Lied To: The Disinformation Guide to Media Distortion, Historical Whitewashes, and Cultural Myths (Paperback);Russ Kick;https://goodreads.com/book/show/22448.You_are_Being_Lied_To;1002;3,87;Nonfiction;Politics;History;Reference
The Messianic Legacy (Paperback);Michael Baigent;https://goodreads.com/book/show/434395.The_Messianic_Legacy;904;3,53;Religion;History;Nonfiction;Historical
A Brief History of Secret Societies: The Hidden Powers of Clandestine Organizations and Elites from the Ancient World to the Present Day (Paperback);David V. Barrett;https://goodreads.com/book/show/806651.A_Brief_History_of_Secret_Societies;137;3,33;History;Nonfiction;Occult;History
The Sum of All Fears (Jack Ryan Universe, #7);Tom Clancy;https://goodreads.com/book/show/34993.The_Sum_of_All_Fears;51133;4,01;Fiction;Thriller;Spy Thriller;Espionage
9/11 Synthetic Terror: Made in USA (Paperback);Webster Griffin Tarpley;https://goodreads.com/book/show/235161.9_11_Synthetic_Terror;178;3,92;Politics;History;Nonfiction;American
Bloodline (Hardcover);Sidney Sheldon;https://goodreads.com/book/show/300225.Bloodline;28001;3,81;Fiction;Thriller;Mystery;Suspense
The Invisibles, Vol. 7: The Invisible Kingdom (Paperback);Grant Morrison;https://goodreads.com/book/show/22394.The_Invisibles_Vol_7;3282;4,19;Sequential Art;Comics;Sequential Art;Graphic Novels
Windmills of the Gods (Paperback);Sidney Sheldon;https://goodreads.com/book/show/119389.Windmills_of_the_Gods;27499;3,84;Fiction;Thriller;Mystery;Suspense
Night Fall (John Corey, #3);Nelson DeMille;https://goodreads.com/book/show/40940631-night-fall;24211;4,09;Fiction;Thriller;Mystery;Suspense
The Invisibles, Vol. 5: Counting to None (Paperback);Grant Morrison;https://goodreads.com/book/show/22409.The_Invisibles_Vol_5;4264;4,19;Sequential Art;Comics;Sequential Art;Graphic Novels
The Second Ship (The Rho Agenda, #1);Richard   Phillips;https://goodreads.com/book/show/6344534-the-second-ship;10437;3,76;Science Fiction;Fiction;Young Adult;Thriller
100 Bullets, Vol. 12: Dirty (Paperback);Brian Azzarello;https://goodreads.com/book/show/3147972-100-bullets-vol-12;2637;4,13;Sequential Art;Comics;Sequential Art;Graphic Novels
100 Bullets, Vol. 8: The Hard Way (Paperback);Brian Azzarello;https://goodreads.com/book/show/734820.100_Bullets_Vol_8;4028;4,20;Sequential Art;Comics;Sequential Art;Graphic Novels
The Emperor's Tomb (Cotton Malone, #6);Steve Berry;https://goodreads.com/book/show/7840156-the-emperor-s-tomb;16917;3,96;Thriller;Fiction;Mystery;Historical
100 Bullets, Vol. 3: Hang Up on the Hang Low (Paperback);Brian Azzarello;https://goodreads.com/book/show/888825.100_Bullets_Vol_3;5267;4,10;Sequential Art;Comics;Sequential Art;Graphic Novels
100 Bullets, Vol. 7: Samurai (Paperback);Brian Azzarello;https://goodreads.com/book/show/94515.100_Bullets_Vol_7;3033;4,07;Sequential Art;Comics;Sequential Art;Graphic Novels
100 Bullets, Vol. 6: Six Feet Under the Gun (Paperback);Brian Azzarello;https://goodreads.com/book/show/94514.100_Bullets_Vol_6;3737;4,12;Sequential Art;Comics;Sequential Art;Graphic Novels
The Holcroft Covenant (Paperback);Robert Ludlum;https://goodreads.com/book/show/31233.The_Holcroft_Covenant;9786;3,89;Fiction;Thriller;Suspense;Mystery
The Shadow Factory: The Ultra-Secret NSA from 9/11 to the Eavesdropping on America (Hardcover);James Bamford;https://goodreads.com/book/show/2699739-the-shadow-factory;1455;3,85;Nonfiction;History;Politics;Spy Thriller
The Book of Air and Shadows (Hardcover);Michael Gruber;https://goodreads.com/book/show/609801.The_Book_of_Air_and_Shadows;8492;3,38;Fiction;Mystery;Historical;Historical Fiction
The Death Cure (The Maze Runner, #3);James Dashner;https://goodreads.com/book/show/7864437-the-death-cure;300594;3,77;Young Adult;Science Fiction;Dystopia;Science Fiction
The Matarese Circle (Matarese #1);Robert Ludlum;https://goodreads.com/book/show/31231.The_Matarese_Circle;36029;4,05;Fiction;Thriller;Spy Thriller;Espionage
The City & the City (Hardcover);China Miéville;https://goodreads.com/book/show/4703581-the-city-the-city;45704;3,91;Fantasy;Fiction;Science Fiction;Mystery
Being (Hardcover);Kevin Brooks;https://goodreads.com/book/show/636199.Being;2731;3,65;Young Adult;Science Fiction;Fiction;Mystery
The Alchemist's Secret (Ben Hope #1);Scott Mariani;https://goodreads.com/book/show/3084415-the-alchemist-s-secret;7177;3,95;Thriller;Fiction;Mystery;Adventure
Brave New World (Paperback);Aldous Huxley;https://goodreads.com/book/show/5129.Brave_New_World;1263867;3,98;Classics;Fiction;Science Fiction;Science Fiction
Hostile Intent (Devlin, #1);Michael   Walsh;https://goodreads.com/book/show/6751388-hostile-intent;779;3,47;Fiction;Thriller;Mystery;Suspense
The Likeness (Dublin Murder Squad, #2);Tana French;https://goodreads.com/book/show/5941114-the-likeness;101599;4,06;Mystery;Fiction;Mystery;Crime
The Secret Supper (Paperback);Javier Sierra;https://goodreads.com/book/show/123452.The_Secret_Supper;4295;3,39;Historical;Historical Fiction;Fiction;Mystery
The Boys from Brazil (Hardcover);Ira Levin;https://goodreads.com/book/show/99894.The_Boys_from_Brazil;31257;4,06;Fiction;Thriller;Mystery;Suspense
The Shadow of the Wind (El cementerio de los libros olvidados #1);Carlos Ruiz Zafón;https://goodreads.com/book/show/1232.The_Shadow_of_the_Wind;387745;4,26;Fiction;Historical;Historical Fiction;Mystery
Act of Treason (Mitch Rapp, #9);Vince Flynn;https://goodreads.com/book/show/26722.Act_of_Treason;40804;4,29;Fiction;Thriller;Spy Thriller;Espionage
Plum Island (John Corey, #1);Nelson DeMille;https://goodreads.com/book/show/33810.Plum_Island;39964;4,04;Fiction;Mystery;Thriller;Suspense
The Secret Destiny of America (Paperback);Manly P. Hall;https://goodreads.com/book/show/183688.The_Secret_Destiny_of_America;339;4,02;Occult;History;Philosophy;Nonfiction
So Yesterday (Paperback);Scott Westerfeld;https://goodreads.com/book/show/24763.So_Yesterday;10750;3,58;Young Adult;Fiction;Mystery;Young Adult
A Discovery of Witches (All Souls Trilogy, #1);Deborah Harkness;https://goodreads.com/book/show/8667848-a-discovery-of-witches;309322;4,00;Fantasy;Fiction;Romance;Fantasy
Nazi International: The Nazis' Postwar Plan to Control the Worlds of Science, Finance, Space, and Conflict (Paperback);Joseph P. Farrell;https://goodreads.com/book/show/6101647-nazi-international;82;4,24;History;Politics;War;World War II
The Golden Apple (Illuminatus, #2);Robert Shea;https://goodreads.com/book/show/208267.The_Golden_Apple;1440;4,22;Science Fiction;Fiction;Fantasy;Humor
Spychips: How Major Corporations and Government Plan to Track Your Every Move with RFID (Hardcover);Katherine Albrecht;https://goodreads.com/book/show/1049376.Spychips;167;3,68;Nonfiction;Science;Politics;Science
The Assassini (Paperback);Thomas Gifford;https://goodreads.com/book/show/916395.The_Assassini;1368;3,71;Fiction;Thriller;Mystery;Suspense
Debunking 9/11 Debunking: An Answer to Popular Mechanics & Other Defenders of the Official Conspiracy Theory (Paperback);David Ray Griffin;https://goodreads.com/book/show/957252.Debunking_9_11_Debunking;166;4,05;Politics;Nonfiction;History;Science
The 9/11 Commission Report: Omissions and Distortions (Paperback);David Ray Griffin;https://goodreads.com/book/show/91277.The_9_11_Commission_Report;180;4,09;Nonfiction;History;Politics;Science
John Dies at the End (John Dies at the End, #1);David  Wong;https://goodreads.com/book/show/1857440.John_Dies_at_the_End;54671;3,90;Horror;Fiction;Humor;Fantasy
The Constant Gardener (Paperback);John le Carré;https://goodreads.com/book/show/19000.The_Constant_Gardener;19215;3,79;Fiction;Thriller;Mystery;Cultural
The Canary List (Paperback);Sigmund Brouwer;https://goodreads.com/book/show/10549515-the-canary-list;408;3,34;Thriller;Fiction;Suspense;Christian Fiction
The Devil's Gold (Cotton Malone, #6.5);Steve Berry;https://goodreads.com/book/show/10927220-the-devil-s-gold;3587;3,92;Thriller;Fiction;Mystery;Historical
The Bourne Ultimatum (Jason Bourne, #3);Robert Ludlum;https://goodreads.com/book/show/31259.The_Bourne_Ultimatum;54217;4,05;Fiction;Thriller;Mystery;Spy Thriller
Oath of Office (Dr. Lou Welcome, #1);Michael Palmer;https://goodreads.com/book/show/12393699-oath-of-office;2865;3,68;Mystery;Fiction;Thriller;Suspense
Ice Hunt (Mass Market Paperback);James Rollins;https://goodreads.com/book/show/294044.Ice_Hunt;14997;4,05;Thriller;Adventure;Fiction;Action
Cinder (The Lunar Chronicles, #1);Marissa Meyer;https://goodreads.com/book/show/36381037-cinder;582368;4,15;Young Adult;Fantasy;Science Fiction;Science Fiction
Rage of Angels (Paperback);Sidney Sheldon;https://goodreads.com/book/show/43328.Rage_of_Angels;32773;3,93;Fiction;Thriller;Mystery;Romance
Genes, Giants, Monsters, and Men: The Surviving Elites of the Cosmic War and Their Hidden Agenda (Paperback);Joseph P. Farrell;https://goodreads.com/book/show/9931296-genes-giants-monsters-and-men;233;3,73;Science;History;Nonfiction;Science Fiction
Are You Afraid of the Dark? (Paperback);Sidney Sheldon;https://goodreads.com/book/show/43324.Are_You_Afraid_of_the_Dark_;25188;3,66;Fiction;Thriller;Mystery;Suspense
The Hunt for Atlantis (Nina Wilde & Eddie Chase, #1);Andy McDermott;https://goodreads.com/book/show/2445116.The_Hunt_for_Atlantis;12904;3,90;Adventure;Thriller;Fiction;Mystery
Vanish (Rizzoli & Isles, #5);Tess Gerritsen;https://goodreads.com/book/show/32255.Vanish;51861;4,12;Mystery;Mystery;Crime;Thriller
A Culture of Conspiracy: Apocalyptic Visions in Contemporary America (Hardcover);Michael Barkun;https://goodreads.com/book/show/761553.A_Culture_of_Conspiracy;156;3,67;Nonfiction;Politics;Religion;Literature
The Real Men in Black: Evidence, Famous Cases & True Stories of These Mysterious Men & their Connection to UFO Phenomena (Paperback);Nick Redfern;https://goodreads.com/book/show/10773921-the-real-men-in-black;232;3,59;Nonfiction;Fantasy;Paranormal;Science Fiction
Killing Kennedy: The End of Camelot (The Killing of Historical Figures);Bill O'Reilly;https://goodreads.com/book/show/13538641-killing-kennedy;45394;4,07;History;Nonfiction;Biography;Historical
City of Dark Magic (City of Dark Magic, #1);Magnus Flyte;https://goodreads.com/book/show/15808242-city-of-dark-magic;9808;3,47;Fantasy;Fiction;Mystery;Fantasy
Seeds of Destruction: The Hidden Agenda of Genetic Manipulation (Paperback);F. William Engdahl;https://goodreads.com/book/show/2511478.Seeds_of_Destruction;205;4,27;Nonfiction;Politics;Health;Science
Malice (Conspiracy 365, #14);Gabrielle Lord;https://goodreads.com/book/show/13647105-malice;383;4,19;Mystery;Action;Young Adult;Fiction
PSI Spies: The True Story of America's Psychic Warfare Program (Paperback);Jim Marrs;https://goodreads.com/book/show/809058.PSI_Spies;169;3,96;Nonfiction;History;Science;Fantasy
The Kill Artist (Gabriel Allon, #1);Daniel Silva;https://goodreads.com/book/show/93794.The_Kill_Artist;46426;4,00;Thriller;Fiction;Mystery;Spy Thriller
Murder on the Orient Express (Hercule Poirot, #10);Agatha Christie;https://goodreads.com/book/show/853510.Murder_on_the_Orient_Express;297245;4,16;Mystery;Classics;Fiction;Mystery
Night Film (Paperback);Marisha Pessl;https://goodreads.com/book/show/18770398-night-film;66201;3,78;Mystery;Fiction;Thriller;Horror
Under the Never Sky (Under the Never Sky, #1);Veronica Rossi;https://goodreads.com/book/show/11594257-under-the-never-sky;103074;4,00;Young Adult;Science Fiction;Dystopia;Romance
Chimera: A Jim Chapel Mission (Jim Chapel, #1);David Wellington;https://goodreads.com/book/show/16248277-chimera;588;3,71;Thriller;Science Fiction;Horror;Fiction
Bleeding Edge (Hardcover);Thomas Pynchon;https://goodreads.com/book/show/17208457-bleeding-edge;9808;3,57;Fiction;Mystery;Novels;Literature
Slave Species of God: The Story of Humankind from the Cradle of Humankind (Paperback);Michael Tellinger;https://goodreads.com/book/show/432529.Slave_Species_of_God;326;4,06;Nonfiction;History;Occult;Science
The Belial Stone (Belial #1);R.D. Brady;https://goodreads.com/book/show/18054781-the-belial-stone;2795;3,91;Thriller;Mystery;Science Fiction;Fantasy
Altered Carbon (Takeshi Kovacs, #1);Richard K. Morgan;https://goodreads.com/book/show/40792913-altered-carbon;73837;4,06;Science Fiction;Fiction;Science Fiction;Cyberpunk
Who Really Killed Kennedy?: The Ultimate Guide to the Assassination Theories--50 Years Later (Hardcover);Jerome R. Corsi;https://goodreads.com/book/show/17716310-who-really-killed-kennedy;223;3,77;History;Nonfiction;Politics;Mystery
Brilliance (Brilliance Saga, #1);Marcus Sakey;https://goodreads.com/book/show/17171909-brilliance;27105;3,96;Science Fiction;Fiction;Thriller;Fantasy
"The Gods of Guilt (Mickey Haller, #5; Harry Bosch Universe, #25)";Michael Connelly;https://goodreads.com/book/show/17333227-the-gods-of-guilt;37723;4,12;Mystery;Fiction;Mystery;Crime
Zodiac (Mass Market Paperback);Neal Stephenson;https://goodreads.com/book/show/825.Zodiac;16498;3,71;Fiction;Science Fiction;Thriller;Science Fiction
Frost Burned (Mercy Thompson, #7);Patricia Briggs;https://goodreads.com/book/show/13413589-frost-burned;55912;4,36;Fantasy;Urban Fantasy;Fantasy;Fantasy
Phoenix Rising (Ministry of Peculiar Occurrences, #1);Pip Ballantine;https://goodreads.com/book/show/9795166-phoenix-rising;7169;3,70;Science Fiction;Steampunk;Fantasy;Mystery
Innocent Blood (The Order of the Sanguines, #2);James Rollins;https://goodreads.com/book/show/18089930-innocent-blood;7613;4,15;Thriller;Fiction;Fantasy;Fantasy
The 6th Extinction (Sigma Force, #10);James Rollins;https://goodreads.com/book/show/18655866-the-6th-extinction;12740;4,05;Thriller;Fiction;Adventure;Mystery
The Tudor Plot (Cotton Malone, #7.5);Steve Berry;https://goodreads.com/book/show/17704524-the-tudor-plot;3408;3,92;Thriller;Fiction;Mystery;Historical
Conspiracy of the Six-Pointed Star: Eye-Opening Revelations and Forbidden Knowledge about Israel, the Jews, Zionism, and the Rothschilds (Paperback);Texe Marrs;https://goodreads.com/book/show/11793464-conspiracy-of-the-six-pointed-star;37;3,76;History;Japanese History;Politics;Science
Ancillary Sword (Imperial Radch #2);Ann Leckie;https://goodreads.com/book/show/20706284-ancillary-sword;34397;4,05;Science Fiction;Fiction;Space;Space Opera
The Handmaid's Tale (Paperback);Margaret Atwood;https://goodreads.com/book/show/38447.The_Handmaid_s_Tale;1100064;4,09;Fiction;Classics;Science Fiction;Dystopia
Waistcoats & Weaponry (Finishing School, #3);Gail Carriger;https://goodreads.com/book/show/20980648-waistcoats-weaponry;15956;4,14;Science Fiction;Steampunk;Young Adult;Fantasy
Secret Societies and Psychological Warfare (Paperback);Michael A. Hoffman II;https://goodreads.com/book/show/26234.Secret_Societies_and_Psychological_Warfare;116;4,09;Psychology;Politics;History;Nonfiction
Snow Like Ashes (Snow Like Ashes, #1);Sara Raasch;https://goodreads.com/book/show/17399160-snow-like-ashes;51645;3,95;Fantasy;Young Adult;Romance;Fantasy
Personal (Jack Reacher, #19);Lee Child;https://goodreads.com/book/show/20263040-personal;50327;3,94;Thriller;Fiction;Mystery;Mystery
Red Rising (Red Rising, #1);Pierce Brown;https://goodreads.com/book/show/15839976-red-rising;191629;4,27;Science Fiction;Fantasy;Young Adult;Science Fiction
The Fifth Gospel (Hardcover);Ian Caldwell;https://goodreads.com/book/show/22609406-the-fifth-gospel;9022;3,71;Fiction;Mystery;Historical;Historical Fiction
Antigravity Propulsion (The Underground Knowledge Series, #2);James Morcan;https://goodreads.com/book/show/24292535-antigravity-propulsion;152;4,19;Nonfiction;Science;Science Fiction;Aliens
Witness to Roswell: Unmasking the 60-Year Cover-Up (Paperback);Thomas J. Carey;https://goodreads.com/book/show/750010.Witness_to_Roswell;415;3,94;Nonfiction;History;Fantasy;Paranormal
Ancillary Justice (Imperial Radch #1);Ann Leckie;https://goodreads.com/book/show/17333324-ancillary-justice;66137;3,98;Science Fiction;Fiction;Space;Space Opera
The Solomon Curse (Fargo Adventure, #7);Clive Cussler;https://goodreads.com/book/show/24611672-the-solomon-curse;4742;3,98;Adventure;Fiction;Mystery;Thriller
Signal (Sam Dryden, #2);Patrick  Lee;https://goodreads.com/book/show/21853640-signal;2642;4,01;Thriller;Fiction;Science Fiction;Mystery
Stiletto (The Checquy Files, #2);Daniel O'Malley;https://goodreads.com/book/show/25695756-stiletto;13872;4,14;Fantasy;Fantasy;Urban Fantasy;Fiction
The Doomsday Prophecy (Ben Hope, #3);Scott Mariani;https://goodreads.com/book/show/3308527-the-doomsday-prophecy;3084;4,00;Thriller;Fiction;Mystery;Adventure
The Anglo-American Establishment (Paperback);Carroll Quigley;https://goodreads.com/book/show/991680.The_Anglo_American_Establishment;95;4,12;History;Politics;Economics;Literature
Ever the Hunted (Clash of Kingdoms, #1);Erin Summerill;https://goodreads.com/book/show/28114396-ever-the-hunted;7854;3,56;Fantasy;Young Adult;Romance;Young Adult
The Presidents and UFOs: A Secret History from FDR to Obama (Hardcover);Larry Holcombe;https://goodreads.com/book/show/21853652-the-presidents-and-ufos;159;3,45;Nonfiction;Science Fiction;Aliens;Fantasy
Numero zero (Kindle Edition);Umberto Eco;https://goodreads.com/book/show/24235201-numero-zero;8658;3,13;Fiction;European Literature;Italian Literature;Mystery
Chemtrails, HAARP, and the Full Spectrum Dominance of Planet Earth (Paperback);Elana Freeland;https://goodreads.com/book/show/18528299-chemtrails-haarp-and-the-full-spectrum-dominance-of-planet-earth;36;4,22;Politics;Biology;Ecology;Science
A Court of Wings and Ruin (A Court of Thorns and Roses, #3);Sarah J. Maas;https://goodreads.com/book/show/23766634-a-court-of-wings-and-ruin;164452;4,50;Fantasy;Romance;Young Adult;New Adult
The Secret History of Twin Peaks (Hardcover);Mark Frost;https://goodreads.com/book/show/29102955-the-secret-history-of-twin-peaks;7774;3,94;Fiction;Mystery;Horror;Fantasy
The New Pearl Harbor Revisited: 9/11, the Cover-up & the Expose (Paperback);David Ray Griffin;https://goodreads.com/book/show/4954456-the-new-pearl-harbor-revisited;121;4,27;Nonfiction;History;Politics;War
Six Wakes (Paperback);Mur Lafferty;https://goodreads.com/book/show/28962996-six-wakes;9130;3,84;Science Fiction;Mystery;Fiction;Space
End Game (Will Robie, #5);David Baldacci;https://goodreads.com/book/show/34368113-end-game;27622;4,14;Thriller;Fiction;Mystery;Suspense
The Bishop's Pawn (Cotton Malone, #13);Steve Berry;https://goodreads.com/book/show/34953110-the-bishop-s-pawn;5736;4,01;Thriller;Fiction;Historical;Historical Fiction
The Yiddish Policemen's Union (Hardcover);Michael Chabon;https://goodreads.com/book/show/16703.The_Yiddish_Policemen_s_Union;57781;3,70;Fiction;Mystery;Science Fiction;Science Fiction
The Escape Artist (ebook);Brad Meltzer;https://goodreads.com/book/show/31933276-the-escape-artist;11637;3,78;Thriller;Mystery;Fiction;Suspense
The President Is Missing (Kindle Edition);Bill Clinton;https://goodreads.com/book/show/35097255-the-president-is-missing;62640;3,85;Fiction;Thriller;Mystery;Politics
Sabrina (Hardcover);Nick Drnaso;https://goodreads.com/book/show/37533587-sabrina;7718;3,83;Sequential Art;Graphic Novels;Sequential Art;Comics
Lethal White (Cormoran Strike, #4);Robert Galbraith;https://goodreads.com/book/show/28170940-lethal-white;70129;4,27;Mystery;Fiction;Mystery;Crime
The Anomaly (The Anomaly Files, #1);Michael Rutger;https://goodreads.com/book/show/36342156-the-anomaly;5418;3,81;Horror;Fiction;Thriller;Science Fiction
The Malta Exchange (Cotton Malone, #14);Steve Berry;https://goodreads.com/book/show/39863443-the-malta-exchange;2717;3,93;Thriller;Fiction;Mystery;Historical
Everything You Know is Wrong: The Disinformation Guide to Secrets and Lies (Paperback);Russ Kick;https://goodreads.com/book/show/49865.Everything_You_Know_is_Wrong;1284;3,80;Nonfiction;Politics;History;Reference
The Montauk Project: Experiments in Time (Paperback);Preston B. Nichols;https://goodreads.com/book/show/404093.The_Montauk_Project;416;3,48;Nonfiction;Fantasy;Paranormal;History
The covert war against rock: what you don't know about the deaths of Jim Morrison, Tupac Shakur, Michael Hutchence, Brian Jones, Jimi Hendrix, Phil Ochs, Bob Marley, Peter Tosh, John Lennon, The Notorious B.I.G (Paperback);Alex Constantine;https://goodreads.com/book/show/39124.The_covert_war_against_rock;97;3,59;Music;Biography;Nonfiction;Politics
The Secrets Of The Federal Reserve;Eustace Clarence Mullins;https://goodreads.com/book/show/1742455.The_Secrets_Of_The_Federal_Reserve;205,12;4,22;Economics;History;Nonfiction;Politics
The Venetian Betrayal (Cotton Malone, #3);Steve Berry;https://goodreads.com/book/show/1178039.The_Venetian_Betrayal;22077;3,95;Thriller;Fiction;Mystery;Historical
"Patriot Games (Jack Ryan, #1; Jack Ryan Universe, #2)";Tom Clancy;https://goodreads.com/book/show/32682.Patriot_Games;170595;4,13;Fiction;Thriller;Mystery;Suspense
The Invisibles, Vol. 2: Apocalipstick (Paperback);Grant Morrison;https://goodreads.com/book/show/22357.The_Invisibles_Vol_2;5873;4,22;Sequential Art;Comics;Sequential Art;Graphic Novels
The Brotherhood of the Holy Shroud (Mass Market Paperback);Julia Navarro;https://goodreads.com/book/show/1451795.The_Brotherhood_of_the_Holy_Shroud;5185;3,52;Historical;Historical Fiction;Thriller;Fiction
The Invisibles, Vol. 3: Entropy in the U.K. (Paperback);Grant Morrison;https://goodreads.com/book/show/22398.The_Invisibles_Vol_3;4013;4,22;Sequential Art;Comics;Sequential Art;Graphic Novels
The Invisibles, Vol. 4: Bloody Hell in America (Paperback);Grant Morrison;https://goodreads.com/book/show/22401.The_Invisibles_Vol_4;3890;4,17;Sequential Art;Comics;Sequential Art;Graphic Novels
The Testament (Paperback);John Grisham;https://goodreads.com/book/show/5348.The_Testament;94680;3,85;Fiction;Mystery;Thriller;Thriller
Crooked Little Vein (Hardcover);Warren Ellis;https://goodreads.com/book/show/43717.Crooked_Little_Vein;8787;3,82;Fiction;Mystery;Humor;Mystery
Bloodline of the Holy Grail: The Hidden Lineage of Jesus Revealed (Paperback);Laurence Gardner;https://goodreads.com/book/show/601146.Bloodline_of_the_Holy_Grail;921;3,78;History;Nonfiction;Religion;Religion
Bad Monkeys (Hardcover);Matt Ruff;https://goodreads.com/book/show/71845.Bad_Monkeys;8283;3,61;Fiction;Science Fiction;Mystery;Fantasy
100 Bullets, Vol. 2: Split Second Chance (Paperback);Brian Azzarello;https://goodreads.com/book/show/94513.100_Bullets_Vol_2;6390;4,09;Sequential Art;Comics;Sequential Art;Graphic Novels
The Sixth Man (Sean King & Michelle Maxwell, #5);David Baldacci;https://goodreads.com/book/show/9509287-the-sixth-man;38650;4,14;Mystery;Thriller;Fiction;Suspense
UFOs and the National Security State 1: Chronology of a Coverup 1941-73 (Paperback);Richard M. Dolan;https://goodreads.com/book/show/98887.UFOs_and_the_National_Security_State_1;365;4,30;Nonfiction;History;Fantasy;Paranormal
The 12th Planet (Earth Chronicles, #1);Zecharia Sitchin;https://goodreads.com/book/show/508957.The_12th_Planet;3909;3,98;Nonfiction;History;Fantasy;Mythology
Crossing the Rubicon: The Decline of the American Empire at the End of the Age of Oil (Paperback);Michael C. Ruppert;https://goodreads.com/book/show/83500.Crossing_the_Rubicon;730;4,05;Nonfiction;Politics;History;Economics
The Paris Vendetta (Cotton Malone, #5);Steve Berry;https://goodreads.com/book/show/6497645-the-paris-vendetta;15132;3,92;Thriller;Fiction;Mystery;Historical
Family of Secrets: The Bush Dynasty, the Powerful Forces That Put it in the White House & What Their Influence Means for America (Hardcover);Russ Baker;https://goodreads.com/book/show/4274612-family-of-secrets;968;4,08;History;Politics;Nonfiction;Biography
Sandstorm (Sigma Force, #1);James Rollins;https://goodreads.com/book/show/183822.Sandstorm;39347;3,95;Thriller;Fiction;Adventure;Mystery
Mastiff (Beka Cooper, #3);Tamora Pierce;https://goodreads.com/book/show/2964700-mastiff;24149;4,26;Fantasy;Young Adult;Fiction;Fantasy
Hidden Truth, Forbidden Knowledge (Paperback);Steven M. Greer;https://goodreads.com/book/show/75505.Hidden_Truth_Forbidden_Knowledge;206;4,10;Nonfiction;Science;Spirituality;Fantasy
A Storm of Swords (A Song of Ice and Fire, #3);George R.R. Martin;https://goodreads.com/book/show/62291.A_Storm_of_Swords;602525;4,54;Fantasy;Fiction;Fantasy;Epic Fantasy
Agent 6 (Leo Demidov, #3);Tom Rob Smith;https://goodreads.com/book/show/8501590-agent-6;10229;3,81;Fiction;Historical;Historical Fiction;Thriller
The Manchurian Candidate (Paperback);Richard Condon;https://goodreads.com/book/show/376514.The_Manchurian_Candidate;21731;4,09;Fiction;Thriller;Classics;Mystery
The Columbus Affair (Hardcover);Steve Berry;https://goodreads.com/book/show/12741747-the-columbus-affair;10380;3,77;Fiction;Thriller;Historical;Historical Fiction
Mirage Men: An Adventure into Paranoia, Espionage, Psychological Warfare, and UFOs (Hardcover);Mark Pilkington;https://goodreads.com/book/show/9045589-mirage-men;263;3,90;Nonfiction;History;Fantasy;Paranormal
The Flanders Panel (Paperback);Arturo Pérez-Reverte;https://goodreads.com/book/show/11031.The_Flanders_Panel;16756;3,80;Mystery;Fiction;Historical;Historical Fiction
Ender's Game (Ender's Saga, #1);Orson Scott Card;https://goodreads.com/book/show/375802.Ender_s_Game;1008081;4,30;Science Fiction;Fiction;Young Adult;Fantasy
Assassin's Apprentice (Farseer Trilogy, #1);Robin Hobb;https://goodreads.com/book/show/77197.Assassin_s_Apprentice;200256;4,15;Fantasy;Fiction;Fantasy;Epic Fantasy
Gideon's Corpse (Gideon Crew #2);Douglas Preston;https://goodreads.com/book/show/10808010-gideon-s-corpse;9107;3,74;Thriller;Fiction;Mystery;Suspense
The Orphan Factory (The Orphan Trilogy, #2);James Morcan;https://goodreads.com/book/show/25418689-the-orphan-factory;307;4,02;Thriller;Young Adult;Fiction;Thriller
The Kennedy Conspiracy (Paperback);Anthony Summers;https://goodreads.com/book/show/1118037.The_Kennedy_Conspiracy;701;3,97;History;Nonfiction;Politics;Mystery
A Terrible Mistake: The Murder of Frank Olson and the CIA's Secret Cold War Experiments (Hardcover);H.P. Albarelli Jr.;https://goodreads.com/book/show/3204395-a-terrible-mistake;127;3,98;History;Nonfiction;Crime;True Crime
Gone Tomorrow (Jack Reacher, #13);Lee Child;https://goodreads.com/book/show/4494917-gone-tomorrow;77787;4,18;Thriller;Fiction;Mystery;Mystery
Artemis Fowl (Artemis Fowl, #1);Eoin Colfer;https://goodreads.com/book/show/249747.Artemis_Fowl;446192;3,84;Fantasy;Young Adult;Fiction;Childrens
